"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10","total_vote_credits_last_10","criteria_value_super_miniority","criteria_value_commission","criteria_value_mev_commission","criteria_value_epoch_credits","criteria_met_super_minority","criteria_met_commission","criteria_met_mev_commission","criteria_met_epoch_credits"
"9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw",10,351,5,500,691620,68991049,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","500,500,500,500,500,500,500,500,500,500","6902749,6903062,6908637,6898356,6879913,6907725,6903822,6898411,6900167,6888207","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",7,406,0,10000,675928,69027338,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","10000,10000,10000,0,0,0,0,0,0,0","6905498,6905739,6909552,6902481,6888864,6908901,6906222,6901678,6903288,6895115","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","false,false,false,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"FKBPfTuoqdF9yTmMJowTukend68EnyWXQXdc5Cxd5rSa",10,27,0,0,659196,68989998,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6903013,6901540,6908631,6898472,6879874,6907726,6903807,6898404,6900173,6888358","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"7VGU4ZwR1e1AFekqbqv2gvjeg47e1PwMPm4BfLt6rxNk",10,409,5,1000,656740,68989043,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6902869,6903000,6908601,6898290,6879834,6907674,6903817,6897428,6899777,6887753","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"C89gGyN6Q4N47bg5kZWGYVc3P1x3rYaHbpG3EjSLeEx3",10,97,3,300,636919,68991479,"0,0,0,0,0,0,0,0,0,0","3,3,3,3,3,3,3,3,3,3","300,300,300,300,300,300,300,300,300,300","6903019,6902833,6908637,6898470,6879935,6907732,6903822,6898576,6900113,6888342","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"8zHJtME22tiY3UsSHtDJXo2J8hUfwikBxXNbVqQzA92r",0,408,100,10000,632896,68990337,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6902993,6903028,6908629,6898451,6879708,6907719,6903804,6898007,6899930,6888068","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"XzMLju7T6BSSngmsPogeuryd6uswiimkPU87gB2chho",0,308,8,800,631638,68989344,"0,0,0,0,0,0,0,0,0,0","8,8,8,8,8,8,8,8,8,8","800,800,800,800,800,800,800,800,800,800","6902999,6903026,6907545,6898427,6879791,6907727,6903819,6898428,6900153,6887429","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo",0,406,8,800,611689,68925485,"0,0,0,0,0,0,0,0,0,0","8,8,8,8,8,8,8,8,8,8","800,800,800,800,800,800,800,800,800,800","6899434,6899296,6904879,6894875,6876118,6903761,6900099,6893656,6870906,6882461","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL",10,408,5,500,608776,68960927,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","500,500,500,500,500,500,500,500,500,500","6902674,6902129,6907149,6898316,6879023,6906959,6903458,6896227,6878958,6886034","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"6H9J5xtcqGwh2hd2GpBHfvrnDicWk8GtvpnypH7piktA",10,128,2,0,597074,68992078,"0,0,0,0,0,0,0,0,0,0","2,2,2,2,2,2,2,2,2,2","0,0,0,0,0,0,0,0,0,0","6902957,6903110,6908639,6898468,6879919,6907731,6903803,6898592,6900293,6888566","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",10,408,5,800,596804,68986212,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","800,800,800,800,800,800,800,800,800,800","6902901,6902895,6908563,6897579,6879743,6907295,6903783,6897911,6898070,6887472","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"ANCVpxEySGWWLqqkVKw2xWYDE9UP4fmZWMCBr5t96jch",10,93,5,0,592662,69025168,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","0,0,0,0,0,0,0,0,0,0","6903558,6905626,6909520,6902425,6889139,6908753,6906206,6901716,6903288,6894937","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4",10,409,0,0,586214,69026134,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6905586,6905751,6909553,6902492,6889196,6908847,6905893,6901280,6903207,6894329","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"SKRuTecmFDZHjs2DxRTJNEK7m7hunKGTWJiaZ3tMVVA",10,83,0,0,581857,68988047,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6902936,6903022,6908544,6898425,6879724,6907697,6903824,6897127,6899612,6887136","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu",0,407,5,3000,576694,68975881,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","3000,3000,3000,3000,3000,3000,3000,3000,3000,3000","6899838,6893795,6908590,6898436,6879811,6907733,6903823,6898322,6900311,6885222","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"FiijvR2ibXEHaFqB127CxrL3vSj19K2Kx1jf2RbK4BWS",0,404,10,2000,567913,68985871,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","2000,2000,2000,2000,2000,2000,2000,2000,2000,2000","6902867,6902849,6907384,6898456,6879794,6907666,6903794,6898249,6899873,6884939","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"HMV14UAuULSwqmZhsKHzaVkYAd94iWpEeURgbUegfQLc",10,178,0,0,560848,69024064,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6903094,6905566,6909522,6902439,6888756,6908804,6906208,6901556,6903218,6894901","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"mnvkHm47ZmRKoSWuQZAfXLRiDPiKCq8PWkMWrp1Wwqe",10,101,0,0,551034,68991786,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6903033,6903070,6908633,6898464,6879794,6907740,6903812,6898433,6900336,6888471","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"xBLpiTwufjcuFCjbk4aCmFy7HUY5D9xy8L1EX2rBwmC",0,204,7,800,548019,68988761,"0,0,0,0,0,0,0,0,0,0","7,7,7,7,7,7,7,7,7,7","800,800,800,800,800,800,800,800,800,800","6902600,6902383,6908626,6898432,6879714,6907710,6903809,6898309,6900080,6887098","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"H43AYFsvhNuALQieHpLXefp1ECgEBT6oVnS4EcTsC25C",0,214,1,10000,539722,68785221,"0,0,0,0,0,0,0,0,0,0","1,1,1,1,1,1,1,1,1,1","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6902902,6895636,6908575,6898503,6872529,6878593,6903751,6898543,6900399,6725790","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY",10,408,5,1000,535578,68977239,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6902669,6902246,6907649,6898300,6879259,6907365,6903729,6896863,6892421,6886738","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj",10,406,5,800,531429,68844521,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","800,800,800,800,800,800,800,800,800,800","6890100,6888570,6894988,6884997,6865817,6893962,6889446,6882940,6881822,6871879","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"GREEDkpTvpKzcGvBu9qd36yk6BfjTWPShB67gLWuixMv",10,302,0,0,531399,68978496,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6902821,6893192,6908608,6898215,6879913,6907720,6903805,6898067,6899937,6886218","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"SLaYv7tCwetrFGbPCRnqpHswG5qqKino78EYpbGF7xY",10,210,0,0,524628,68988204,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6902887,6903013,6908579,6898346,6879568,6907556,6903803,6898142,6899847,6886463","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"EcLPNfLFgCkbcTuvdeQ85pnQMgAfBDqi2dkoNVPrSyr5",0,295,100,10000,523977,68961539,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6903011,6903108,6908627,6898476,6879662,6907646,6903822,6898181,6900097,6858909","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"DqbRPQXbN8GDKWZkKiHnRjiSKPqE3rQaNgTPxdLGPDMK",10,121,0,0,522926,68983152,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6903001,6902961,6908624,6898445,6879901,6907736,6903814,6898258,6900098,6880314","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"Ste11vRHQJyQjcTKrDbTWAYsTXkX6PCnoEw3mSH3u2k",10,83,0,0,513040,68937487,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6903093,6903057,6908407,6867449,6879446,6907630,6901577,6898593,6879005,6889230","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"BbM5kJgrwEj3tYFfBPnjcARB54wDUHkXmLUTkazUmt2x",0,161,5,10000,510879,69027379,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6905459,6905741,6909553,6902393,6888865,6908905,6906224,6901697,6903485,6895057","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",0,409,6,800,508505,68987518,"0,0,0,0,0,0,0,0,0,0","6,6,6,6,6,6,6,6,6,6","800,800,800,800,800,800,800,800,800,800","6902946,6903006,6908600,6898444,6879873,6907696,6902390,6898200,6899659,6886704","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"2HQ5YHuw8cR1erRYZmemDmQVpfEMCjAvwU7V4fgdemJB",10,239,0,0,493733,68971656,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6902995,6903067,6908586,6879789,6879913,6907710,6903816,6897948,6899995,6887837","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"GAoCBDE9ABRYmhWUREDp4po4L8JgCPeQsPS77p1mx3WR",0,111,5,2500,492291,68891219,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","2500,2500,2500,2500,2500,2500,2500,2500,2500,2500","6895997,6902436,6907902,6898384,6879273,6907309,6903639,6896374,6848919,6850986","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"8HR5rCobbFMDe5EbgKdJLNDWVCeGG79w837BUxtsCngs",0,407,6,-Infinity,492256,68989524,"0,0,0,0,0,0,0,0,0,0","6,6,6,6,6,6,6,6,6,6","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6902998,6902906,6908583,6898453,6879885,6907722,6903713,6897691,6899850,6887723","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"4CjWMmjGtRAZH6unY8EAzDYHWKUoPKqkZoFNrgxSGnyc",0,140,100,10000,488299,68991347,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6902942,6903055,6908628,6898476,6879773,6907724,6903809,6898426,6900191,6888323","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"bkpkQKgJMQXqwZL5dRX9LMwnsz9zkZZqCtqWfnBcwDx",10,163,0,0,465301,69023644,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6905217,6905450,6909484,6902410,6889053,6908849,6906191,6900323,6902868,6893799","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"HCvnhbT3Sn5RsueDisWzzn5FkW8tAqoQK1dr7cvAVzin",0,252,7,700,463436,68989284,"0,0,0,0,0,0,0,0,0,0","7,7,7,7,7,7,7,7,7,7","700,700,700,700,700,700,700,700,700,700","6903031,6903081,6908639,6896937,6879908,6907730,6903801,6898653,6900340,6887164","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z",10,407,0,0,461821,69026637,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6905401,6905610,6909535,6902413,6889077,6908877,6906204,6901567,6903204,6894749","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"EeitHdhXPu3pYMb5oPHvLjkaKQMUPzdNnxvrXc3EEHxj",10,20,4,400,450608,68991380,"0,0,0,0,0,0,0,0,0,0","4,4,4,4,4,4,4,4,4,4","400,400,400,400,400,400,400,400,400,400","6902951,6903042,6908634,6898474,6879896,6907723,6903805,6898348,6900225,6888282","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"7kqphS3JdqYsp4kGvLZAi4siKRZFiU4qBrKZfkGdht4N",10,17,5,500,450325,68991341,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","500,500,500,500,500,500,500,500,500,500","6903011,6903075,6908637,6898463,6879762,6907548,6903819,6898340,6900279,6888407","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"gaToR246dheK1DGAMEqxMdBJZwU4qFyt7DzhSwAHFWF",10,125,4,400,444755,68989459,"0,0,0,0,0,0,0,0,0,0","4,4,4,4,4,4,4,4,4,4","400,400,400,400,400,400,400,400,400,400","6902947,6902965,6908615,6898469,6879622,6907703,6903807,6898013,6899895,6887423","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"TXTXAmsarrYrTobiCzq2r9NBqfChqRE8wEfJNsYZZ6F",10,66,5,1000,443842,68987437,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6903001,6903036,6908626,6898348,6879734,6907726,6903816,6898277,6900124,6884749","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"punK4RDD3pFbcum79ACHatYPLLE1hr5UNnQVUGNfeyP",10,260,5,1000,440781,68991212,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6902817,6903040,6908636,6898460,6879909,6907685,6903820,6898402,6900225,6888218","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",10,406,0,-Infinity,439245,68990001,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6902936,6903101,6908607,6898464,6879812,6907725,6903755,6897926,6899460,6888215","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"6x9uLhegx488uA3dPoq8DWHS488K4FsEqeeMXeW7kQPx",0,307,8,800,427571,68961233,"0,0,0,0,0,0,0,0,0,0","8,8,8,8,8,8,8,8,8,8","800,800,800,800,800,800,800,800,800,800","6902607,6903060,6908618,6898476,6879861,6907635,6903821,6897951,6900064,6859140","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"DierScgiTrz5AM7mddeJLHYNvafym3XhjjdM51AnKevU",10,231,5,500,427083,69026601,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","500,500,500,500,500,500,500,500,500,500","6905422,6905696,6909490,6902393,6889121,6908794,6906203,6901484,6903282,6894716","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"mrgn4t2JabSgvGnrCaHXMvz8ocr4F52scsxJnkQMQsQ",10,279,0,0,416138,68940689,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6905144,6820995,6909465,6902405,6888963,6908833,6906206,6901033,6903211,6894434","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"6q1VNp8Vy2Go12vb8CwbjUqqj2SXr2JYftJRWs71sW23",10,165,5,1000,415731,68978496,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6902884,6902893,6908601,6898350,6879638,6907626,6903809,6897556,6899870,6877269","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"HdQ1Ap8wm6Mz65FaP8jMNBVfCDv5T9NdS8UTSvHmcotn",10,160,0,0,411238,68989739,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6902646,6902886,6908500,6898185,6879654,6907184,6903700,6898449,6900247,6888288","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU",10,409,0,0,407571,68989282,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6902878,6903026,6908579,6898395,6879799,6907581,6903719,6897866,6899870,6887569","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"A9V5e8ZLwQ2ArKZnCcrmz9Q92pDCkUXE5tqJmJDZkCMo",0,395,8,800,406412,68987669,"0,0,0,0,0,0,0,0,0,0","8,8,8,8,8,8,8,8,8,8","800,800,800,800,800,800,800,800,800,800","6902955,6901415,6908605,6898475,6879481,6907709,6903802,6897624,6899940,6887663","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",10,409,0,0,388067,69027514,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6905325,6905243,6909550,6902463,6889273,6908907,6906082,6901933,6903517,6895221","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"7emL18Bnve7wbYE9Az7vYJjikxN6YPU81igf6rVU5FN8",10,409,0,0,385089,68842949,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6902999,6902881,6884124,6823694,6856733,6900310,6903833,6897429,6896665,6874281","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"anza1Vgz2kcN9Qo6ECvf43v8RxBzQ7UpvxFoxJtLmGz",10,129,0,0,376341,68979408,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","65535,0,0,0,0,0,0,0,0,0","6902647,6902587,6908314,6898241,6879458,6907612,6903778,6897026,6893046,6886699","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"J1to2NAwajc8hD6E6kujdQiPn1Bbt2mGKKZLY9kSQKdB",10,407,4,800,372114,68920966,"0,0,0,0,0,0,0,0,0,0","4,4,4,4,4,4,4,4,4,4","800,800,800,800,800,800,800,800,800,800","6897265,6901427,6905455,6880219,6861323,6907302,6898460,6897290,6899694,6872531","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"BT8LZUvQVwFHRGw2Dwv7UeqDUq7btfjegLpuz5bwgziD",10,161,0,0,370809,68990538,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6902960,6903048,6908615,6898410,6879864,6907703,6903801,6898182,6900020,6887935","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"hy1oJTV2kX9acsqpwk7hbteqXFw9VDbWvbxoamFEufW",10,96,5,1000,366325,68985255,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6902909,6902766,6908573,6898349,6879397,6907665,6903801,6897128,6899690,6884977","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"HM5H6FAYWEMcm9PCXFbbiUFfFVLTN9UGy9AqmMQjdMRA",10,248,0,1000,361932,68989348,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6902854,6902821,6908485,6898373,6879716,6907624,6903807,6897845,6899945,6887878","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
