"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","avg_activated_stake_lamports_last_10"
AZmQFKL8wX3G511WTiS3QxUKYyEeBRxzyVoYtCCvsTgs,10,114,39911
9odtdWUaruL7vTtZmKZcN4RkYcRp8bibVhrDmYYuGQhU,10,115,39908
BCAo6iykNFJAjP82shAv7pwmdpe12qAMuX8mmyLFwXtv,10,114,39899
Hf4uJbn591CLm1mRSXbNg4fQfRg2hPGkY72ffDXfgabp,10,115,39855
Ckr9VabuG6k9EwfnUsjkNEFLGfzoSNRnidGrDUz21z9A,10,114,39830
G8RR7HY9wL8M7Pg4TrqwTc3z4ojego9h4srmqTcz7m8j,10,114,39806
7E9B88YWWyXmjTZiqTXkDcSLwopcKtNruZvcNSVyqZs,10,115,39802
CgpVFqNifWqqVS5BHLHpJd7yMWrKBbD1seWcwc5Zv8T6,10,115,39772
9QSBj9AcBkKHVhSbWjdFXaMyMArBVc1iTWssLoZpZPwJ,9,114,39765
4fxZpd2eyo8prQTsednvm26K5VMaRRvF3JP6orRHVvaa,10,114,39763
Bh7TQhyuCS4ZecEsjRhAAMrivBw2gSLs6FkhEakRLSzA,10,114,39759
3Wb1uFVS5rTBdjfjDE8SzG97C6F1EqbYTvs9iraiQ8yY,10,115,39758
8KaNWKF2tPSmPq62sKTgFrEKDyLhsuRnHiTHzDchrgkm,10,115,39744
AKEP5soY8vqt5YW5g88n8qkU9NqvW7sXhhvBrGv5Rrx7,10,114,39728
CwC6yNjW2ZiexpburqJi5NxeouamZz1HY9dhAin5xL2Y,10,115,39717
7qciqjoZXVCao79jPn1oYNG1VNkHNCvbE2eYBhqiNg1q,10,114,39711
G1XfKruFgnjeW782xYMhv11iGhZkEWNPKj9JQmwJPCX8,10,113,39632
5VBjuW4zXnH9HyLXS2trFd3LwX446kTWEucPzssrTmUg,10,114,39621
Cn8EMze9hcNyWks4v3KrUv9sKmg8JrJsLcYvEoVTRF6B,10,114,39599
2ZVwJQjQKG5CpfjQkXsCic3jWU8poq4ifYThWoDD7pg8,10,114,39588
Bqgb8KYz8BWY8hHS46vpYcEDSiiKMNyz99WPgSk1Fs5j,10,114,39581
6Pgqcd5F3275VxExEcdr3uuBg1gSCCPENHsNhsyVGeRd,10,115,39555
AK9CzhqWnfUBGnvNMu9nSBGi24kYXSUqfDeHDjrA9vVz,10,115,39551
GT17We9gFX64n73q1vhq1XHKHFu6uVGUfbHmh4vdBBtf,10,116,39511
GXBXfPgeodf2rRgJXPTYWFwuQKRfoZ8gSQfpbAsbD6Cy,10,116,39509
HwLfaYNAsdFE8Zb8xR5eyqKVkXUzbd9S8oP4BBRiD6UL,10,114,39506
7yMsLxEdFa5gYhe7vgBrU4ZjXNEJFL93a3UgoNubmpKk,10,115,39489
J11jyV21DCwqxNrwrCsk4JbuEz3fe9Uzr9dNHq29yFjD,10,116,39485
HX3CDf5PPjHJ4iEtsg7WY5b9LG5HhGQCv1ETbbAarwfx,10,114,39457
BdX3aiTD5a4u6X3fLSZj3BotLottixEQM6r9J9vZbh4X,10,114,39454
Hgd8VAB1YvWtsTNwKFGQ3KBwxjATYCjCefvtirL3whU2,10,115,39450
G1qhHAUsQAUsUNijfJCEjDnzay1QPc7PREy7paVrMVcB,10,115,39443
6vrydwdRLEKHNUHWfidXMx8xXQoEdh1w68RJnqMyTNjW,10,115,39400
EQLyDbs1auJea5N1fnbHW9b2uGBUhpvrWsUJjBjdvcnJ,10,115,39385
BeTbfyK2tCEQkrZ7AbMkc4himso3XicRphVqmZUuCRxk,10,115,39376
DN7tdb1hURytNZufzR2Y9CKLvYJ7ffonMsK66HmYTJ61,10,115,39351
6fTbB2BPesVAGPKsUHCuaNybWnEecki5bP2TrXDn8hkc,9,115,39341
B4Dm8GYNKtdwMjPH7wHp6QepEf5q6ceH6nyrsubbqVdB,10,115,39329
9CRpyjeHyqHvn5ZeCq7VWS3PAuNNrgtQSd8Sy8X4B7Su,10,114,39243
7MmSkz58my4nSspYu9ZHdBwu2DPMVe1YzPztXZUwWEdJ,10,113,39235
A3EwWhLFRvcqF8fwcxs9x2vmtut7fj7txCZYN4DFo3vi,10,114,39157
935F4W2RHu5PoSJ5CrojG97Bx7GJEZraP4WJy62At6sU,10,114,39114
HDEkQCEdx9zAHUMPrvYn4Ar7KxmsHyQozkB8uiXa5jZd,10,115,39111
5xPR3PMApLgTa93snenoQn9FEYXELD7LwpjXLf9H5BzQ,10,113,39089
gSPoE3V7WGTg7Pzhdr3UtYjhAWM3i1zVZFr9fhQibLA,10,114,39072
HpNWz17sFyr1JE1kFrFpxRsFEFoocQMKgWGJf9ekXJGY,10,114,39066
3Zg7vFiXUPbZVTLkEi23Nn9rsiNY7y8PTU3eXqm592fq,10,116,39030
5CWqqWXjP7t4WXFgsaAi1kvdEsgXvgmWoD7Nn6BEexbZ,10,113,39017
4CjiT534WKtUsPhuaZDyB9EjqRStjLQwXqHLsiMnq5gF,10,115,39006
2M8TKGueL9BC5JejAbm4fU9q9jS1qVKRGGGNtP3db6p5,10,115,38937
8FDjUrwdUbjfFxEsr1Mz575oTjyy6hewMfrfDiz3HgEP,10,114,38931
8kHZE3ViohYtGxXua5AKkTYWfNZ7TRHBtmfUJKbmLyaq,10,114,38928
6yoVzQnvezhHT7eekTwHsx2tP6KFageqncFbMYTtp14A,10,115,38855
AiJZKuZAorkTSm5uFwmRA9HxBfNidBboKh8doHAPvsct,9,115,38850
4aYeFpWw58GWNC32pM57fnV9qxAGUMCz8qCpMZZdMbqw,10,24,38849
8zorwcJssMitjaRHnuFnpDbmgg7vrmVwhxfDj6L9rQas,10,115,38837
7QXZdpb8a2LHVExxhTPGhBFC6NGiy5EqVMAo7PA7F26T,10,114,38798
EGfBBmK8Td3hs782ZtsUqm8uhFiXmoZRJCLtaNf2U73K,10,116,38726
B38vaAzRiMVgCig5eWfRwyXmLK1UT3X2UJiRVq9t7eVB,10,116,38725
BfqehKiiD32uQov2vdywnmQE1kNSUvxfeMBFApdbvktT,10,114,38722
EXXEvEnoketaiURwTa59tT7YvfVyjt3SjJSLvVBC1TFw,10,116,38713
GaVmmmrx2tRzN2xx6frgtKAJ9G6W1vh9BfBupgodvzaP,10,115,38702
7dqKW6eBPhbCnKNbcxCTNMpMGsepa8GneGHAyZefM3j7,10,115,38685
4gU9xSYbp5S3W5o8qBAA17gt8X9TAWwdDssT7hGjbvfm,10,116,38660
F9uYkQm4gCaSTdCTauk1XT9zrQeQmtfcSf91CQ7Dw2vv,10,115,38640
4GP7y9HNguWcGQGHZhQpggMo5GCTkRVcsFVhwWcvh3ra,10,114,38619
4sDk1Rhb8KbeLXiLHyRRAqaNKcKFYjvRCv6wRVWToFm7,10,116,38573
4JfCcwjQJSfuwTwe2XsG2n7wt5otG2KAjAfEP2hJQNAB,10,114,38573
561Fbg2h2YkUx6GD5rY4A5qAywHNSqCedGZBL8UtoiUT,10,116,38550
G1Do3oP2kCJZEwzJXmLjYWYC6TbK8rtJs2VGb9aVEy81,10,115,38550
6UGePwPUiLnpnga9249rKPxyyK7NoCuTmfR7q9r1xM12,10,113,38523
5Q6gBrJUoNqPLjvLCagFSREn3dJs9AWx9fLLworDDD5i,10,115,38487
4VJL5hSguXFnEz7u9AWMVhkHZiJ5xbMyTaQTmcrtYBNj,10,115,38470
ASpTWhTSitv3nwCg6XtVETmo1ndDr4qvnoeiUwS2Toe9,10,115,38458
3p23V3MHhCtEEBJHBsEnzivuQcn7nPkvz8UQBhAqT9hp,10,115,38441
CzGjMUxYabMM19NbG4fJJLQ6sWtidNgVTKrXfvoB94TR,10,112,38413
71ffAK2pHMskhFiQqAmncBVtn7xoPhUXQkLBzxkWAi9t,10,116,38411
63Z7GradXmdvofEN6WorsqwmVRPmjTcusFCTPc2BcWBN,10,114,38387
CsKjuDJXG2CyZnkcsk9HK7DzMMyT4a2FbggrqtQEmj5F,10,116,38380
HhJ2Knsca1eqpJQ8qKDxfJdPHs2jqZrkoK36AXYaXePC,9,115,38358
CgUdZxmhpyKBERku4aqD2LjJQnrHVCZZBBZCs6DD4AR,10,115,38337
5hnn4UBawNEDZMZhrz6XNMcT3Twgjv8uKwUUnwKN9veT,10,115,38334
34YvwsMdaCCLYeXKA3goccRxHPmzDi6k4wcRkBDssozt,10,113,38280
54asSjJinZdZn2vyNsu5V4Cq2AUEj6KcNoxQGKk1TC3B,10,114,38276
5mtnE7jqLt5wXFeh43Q4aH2uCzFEAmjZFocm5hwtQggu,10,112,38250
FrjS5twRN7usKsEUNSq1vRKwFZvVEH3MxDdo3Xy4iMw4,10,115,38210
JBA8TZtXYLewDYk7sGSrc6HDk3Dh4bPF6WY6itS9Pidz,10,114,38210
2sfr2vUPP11P2JVbwTJq5GBPD815fHeEKo6D7pq31bGV,10,115,38209
2mZr4b4UoGJc3R7WpEDCrHSgzDBY16jeYB6xaKLq7szp,10,115,38201
6AKxHAC4cFpFSpkBDYbgBHcyoXkq55JVcLsRFtCJVBff,10,115,38198
6fJeARfWAYct14tDmNmonVgLMAkPZZ5zhwQw9D3DF7t7,10,114,38191
F6g3cTLPrweU19zbzUoQBGv5BP63BVNu235q1KWRCU4r,10,28,38183
KRGfGeZRr8G1j4JeE189qGuuahkRXG7k24dcsAvdUcp,10,114,38177
C9iHNWp7RnETydbtjSVtyC4d4aTBvJGKxW7YubDiiGRy,10,115,38119
3LovX9GgPmQp6U699wXEZntMuwDaENSdYSSbcmY8ZFDe,10,115,38114
BiEP8CxvAqmFQtbVLUvkAhbo1ySQdsnsAXvqjicMzi1V,10,114,38061
3LDZCwJAiLNQ6FKMsRCG8NQHxmT9F6WgKnqUpSAfacb4,10,55,37988
Cu3nnfRdJEYTgHkgvZsewiNN2QMHs3QbdrZmbPi3FyA2,10,113,37957
8NYYZ6qY5t2CVD7jbsm3wiQhG2MZis8MbzD6qokkDQN6,10,115,37902
5pwFpcjc2CjF5zKcqbxScivVKVPieTWXh113T9pF6s49,10,115,37874
J8APKMFHqfCkCD1q3ZZDTMTqwQ3zBAocrtmah4M7GvdG,10,115,37847
DkYuDb7uHUdmFaXb2brnQC551zweT9EsaGo5AJbSYyew,10,115,37826
78nzBE4gJDMu5Yu7PoHCAeSA2ZMAtCLUZFC3RgiEeZrV,10,115,37790
4TDHrQdAzkCpmDK3j7uoUZS5nX8pw8b3zVgKGNPHba27,10,113,37750
41w27zgUtUV9U2G8Li8gDxA7frmAd7KMihh8fXruR1fN,10,114,37746
9SR94rjnevqHnqiykxk1WhuzrygtcJ8F3yx9YBsNaEwP,10,115,37730
E5ZnkXDigYQQwxY93AGvW9v3tUi2fx7Uq8sg9UZDv8d4,10,114,37729
5ySizCUbBpbnumy5DK31iHgbhmbdQP2gVBhqiUeY4zsw,10,114,37724
7WfNum521LwqiZ1G7NKzbUdQw5YHJrC7rKLBNMYZdgW2,10,116,37703
Cawni55pe9MUFMf4JV3JHW5hwebPLiEmr1F8uqAvmSFg,10,115,37623
Ec7jGDcT81zRoYdDPogPF3BnKf3ufDnoMusZESErCHag,10,113,37594
4SwKP99gxwdcDVUNv2uJm8ZKudHYYToNpKxWvQjwqYz6,10,114,37580
H2LyakKx7sL5JWvHj5u6zbqSddwuK3sQRsue796MupM6,10,42,37552
ZpahGBndkz63CkHFHo5KscZwkuzxWP3HZ2dYKkq2onT,10,115,37401
Bvx3J7eJW4eYqS9M4RhbSb2KKYTUv3rKnVs7da6vLuki,10,116,37385
DU7z6c4jqReRDzpGfzXZwpEEWpefimpk8xHjE48BZhmR,10,114,37368
C7tNZvtawJyxARNBy6Bq2sYempuu9C2V1UDmomRVJ3Ne,10,114,37366
7F7kxQdMVucYXUJYb7omB6URnaiNMENp2nkXC1tMYiiN,10,114,37365
7bLrmLnZwkvytnZ5jZkjrTfS1uuqAEismEYzYhEhjNvK,10,115,37329
8K9A4GCLjtMgaM7CXH8y8441K7ENwMawqVWWKph3rwoe,9,115,37298
CUGrndP6FHULzmeCBWyN26uSVz5XXrESB2YjKXtFf5XW,10,115,37296
7K7sH8egnudhA9QJJGQV1GJL5CGy7xj38tcyJZs2AmMr,10,112,37290
F1WESGW6xomWCeNnzjLRHxgGMuuRKBhS3rvnC3FskBu,10,114,37272
3zhQ7V4LqKzyCfHwa8mzbKWhabot6jT5aSKwZ1XVUSec,10,115,37253
8be3nCpZwgsktZe5Y2oL5nVCjDrX9apSQuD6wXZ3t3ht,10,113,37237
BZcW1ziFBmxPmncSRmndedKXb47e9txTYLYn2w6yFKPM,10,114,37213
8HWSuFAGMh7s5pnCt5pSzJcahaX5wv7m4Sc8Y913P9HN,9,116,37200
D5oDGU2ENsS4sYAcM1NgTLvQxrY7DbSiUzZEfLcGK9DG,10,116,37145
6Tw2VELkgHNAz7i7FBbA4sHY5jVW9dXkMfoD9yRFXYeE,10,115,37141
3Xy5vyQbax29sszrxk2kMxUcnDjApZfHZ5PnE6g6yekN,10,109,37107
5Bq32vBeS5TwecVeEzW5FYcN2qRgevSV7czpZGGSuemq,10,115,37094
BRxw4Ce7fLCMQ8vgokiJPzpguvyjBFjaH8Jdu7wHoSbT,10,115,37072
4KxKfZeh9uakWiX286sednTeGsxQDJY8AAWWyrzdRCGK,10,115,37071
5iMSQcGKBhjhJ2rLXYDnSiCFu1W4PaxCPadp5XySPKn6,10,113,37039
8w5DkkLFp9PqW7WFRCQubCzpbYjFEcq2cLW8MCTtm9mV,10,113,37009
FiabPBcopPk4uJsHvFuo87TAHv26pe8QxEwy3bxjRLv2,10,115,36979
3vChDAio8wrNiWjPJ4z35CQZVefs1yMwrkmyqaphQvGL,10,116,36947
GdxEKbFnw9tN1ZZ85w4C47t5X6VuL3BSCtQAH8ffizWN,10,107,36931
C3mB7sPd1Zk7ZkL2MevEj4CRC59X36gDTeiAbBT1h67Y,10,113,36904
5S1XfeyZ5BvEZaCJd7EpLTPhRrNXVH28TJnGewJ5qccL,10,115,36902
ErwNDQ2mDJ3nqUTbkhGXjjG1nrREtTksUs9aNV67t2CU,10,116,36879
C1MUN17qm4dT3XBkjmVmPoyME473DCV5z8zHVAm47bfe,10,115,36828
7Ki4oZA3bb4qMY4uQFEVG7CNsyb6a5DcXLrhqbivkZrf,10,116,36799
CKVuhyMQdFmVhpSBtyy14C1Q9sxVWD65nVRXueKLSNg3,10,112,36720
HCXZpjzkUgXbbi7KnMys96ZNsDmLE2p4XyLLQZ7JNuvL,10,116,36699
EGoBTnUdWmuMtP2qELNGuL43hdddFU2hQik3NcPm2eK2,10,14,36695
6r7aBhkzhY959fM5tdS5iocRjc44i94yhWRAGMawS611,10,115,36597
EMjZd5XQZxPfjZLwDotFBAxSpChscUqae7HqApFp5jGW,10,114,36576
DVn3XoxY8L9Uu2kgQoRx46dVgqkKuWyZHqu2T6bh75VK,10,115,36556
A73NQXoJBszKq7cYgy3fDLduDJAJfkqnakLdNqzSKMqN,10,15,36556
5SvtkvdbjzAxqrJUC4ENuuKc6pYS3MSUCjstPozKVmdn,10,114,36431
GhQ8bTutEiHgzT9MUzq6RZZM6NHy475VFrEwUcanDoZM,9,115,36410
Bf8vRAVmGdPMS5sVtLS9744cKg57rv9EJbqRBsSBpMbP,10,116,36347
6LifL6C2vPFptFT8cLZnjn7Hy57weKRiyWGdPN4WV64S,10,114,36336
BCMz5NcPpL788pKz5kKL2ZPHRYmckSe73Vp9PXwgTbK3,10,114,36312
7xNToPfiT91McdvLQNSD6ek6EstGogLWL95biNFVLUSJ,10,114,36258
6ZppdXgjddik1FYRRWSBx2iZSWvgTp1osA5PdsuMpmCE,10,115,36227
34mKGV8VswmvYq9K8cQJnFPgHJEp4fatuii3Htj1U3ij,10,45,36193
4aY3kVJWU6U5ZUojiBYvfTBueLsHWVNY9RtnwFjAiVfV,9,115,36141
CG2W6giciNW6L2B9pZDPzBmM7FDFq7jqk8PexTUxPJhh,10,115,36107
AMcprRdDipJQpddPwwCX3GRSSwF5dQSsGiUrqjxaZ25w,10,115,36089
8rojh8tA9XNvKq2wTGsyY1UgvJC2ZsEe7R4T7aLSG3y9,10,114,36041
FCRWB7Ps4EnTQX33UYtHQV5Lf7CVVQUANLnVAYqVhAWk,9,115,36030
6kiUgktC8TvXWYDu5jeYCiSAHgnAQVgKhi1ESpfyRt7S,10,115,36022
DyGTvZDa66BHJpYxzQiSh9dFApXvuR7v9KiZHw6vgidh,10,115,35975
82eVvo8YHeE3kLCXapJuHGCnUo1gQo93Bf93h5q63oxH,10,23,35950
4kDBjexfD9Je5ah8kh9PVocysbpx6QmNkp3w677itEes,10,114,35932
84rijb1yxZNdoNTXSgvpPrkqS4E8Vmbk8zak5WoH3M7N,10,114,35892
98X3HBuDd8n9ZVzWdNBwDt2F8z3SQuQ4tN7sM72tSG3Q,10,112,35869
Ei27w7LdsAx2jvpevdvTp3yvmaW4jebzLcpYjwiiErso,10,113,35749
6ytEbpPCXnZhnCAnMWGtNPWpv1MMAshZ1WFhvHwfkomC,10,12,35693
Fx9zMR6usf1Z7FiuinbcgVJ5vUr2Sg3ydsrM5EvsWXor,10,114,35642
3p7HB7NedBUF3c691afP6pPEZC9BdEPhBzSqGXR7zQPB,10,114,35548
DhhnKnyqz4ET6hCbncqDdxiuDAr56bfNMyUU1RUMVpe8,10,106,35535
5fip5EdpzsfY4TVtFB3aQsKMEpmY638bNybKzfZ2DFkK,9,18,35499
9s5G9sCu3Wm1NADVaq2VTzuRrBJBnGT1mv1UnsxBDxC5,10,116,35411
27c5eku1qFhG7xM3s5u7HtfnxjfsQxJpbn26tDBivu1G,10,23,35400
3PBF3bV7USXn7qdH57EyUsWdh8HSbjkUC7t52DBKhH66,10,115,35339
8LuFJfG4qt35J4ybuaSTAuEmkMZBNeNcn4vj7yqfE5Zx,10,22,35324
5a2AznwNWkokPX98DLiXuZqnC843kQrRw5aNzBQXKYC4,10,114,35314
6QqD7KBSEajaN2KiobtoMmkdERbYZnUZ2N8gBY3zXUEQ,10,23,35265
2X1antxJgt7dabP5dstHrvEeMH8mByjAZftRTuhnn8Pp,10,114,35264
5B4X7NyUYtt3uUV8MKzh17vJzjwAUKAVuGcspaGPu1fM,10,115,35238
6zHYrzMHorAgRRkkDSRz1Xp9MqW21sZtbXCjEdBXErn2,10,114,35008
GnPPhziJhoz4EKdsukoiCXJZvt9RfGmUddH8AYLJMBdR,10,114,34970
2aHEcAnVsHLpwMVGU9oigoe8JvSSZmi3awkaekPoCgf1,10,115,34964
BoGtXk6JcwxP6KoKdZxeKcFn1docYTpv62zh5f9yQZkN,10,115,34954
DuDFVUKaeMHkyn1e96ekZhbRaKs4poAQCMBDVi8a2u9U,10,115,34911
2EB83DXTYTaxiwzNbKKnwxqd1MaJS8AnVKxv4YJZ64Q7,9,116,34910
FC4ZTg8pfrDQXSxa1KgKXdpymNBFKTQeFDyicVi3QcZc,10,116,34883
GBbYnxrJg7HDDAnZmCgFCVURSqVHSon7gCycCwWxK6nP,10,115,34858
ASnKbwNKVCDr8MbnWPtiAUZRkVLZgpEti1Kp7ESxZbRp,10,110,34834
EDCpJa7ERBHvPFJgsbKTx4mYM9GerQbqdWAGGbHsdkbS,10,116,34815
ufST4ak7FWZ1czDAKLTsV8TWq9VQy4kRz3SbtP1vHAu,10,115,34814
BEHVXoMocW76Av1iwsdUEcvzMJporfzdX3W3G8mVJJ33,10,52,34662
6LBJNSkWmA6xeXLwMRZk6PnBZom23upDNPktk35sq4Xc,10,114,34619
9dW3Tecmwe1pXRx2STTKqmZKhp2bXJSmUtm6iDRqmKEf,10,90,34596
5DeopzsPrxxLPq18Q6VtxgdyQvb55eFXUdNKvoEvefvp,10,72,34592
9WnEwF3PktHnL21GrdYLS6XZzRqs8orEnuM2G1DVq8xh,10,43,34548
FKaMNDbkuwtqch66wxjNEBJQwXDmwPfYnBGtqZQUL4bD,10,115,34494
5TeA9MuqcbUkmM7dZ8YHdLkNRACzf7LJMPsVNKtRJEqV,10,105,34465
3tnRWZoGDMLR3mspCnLSXVpyUrQwYHup6fPCeUdhFj9E,10,115,34444
GwNgEwVPvqgV8DipdpM8SrhxW8VdXpjbEG9qLxQwCAqt,10,115,34403
6igAwFQQndzSL3xUKAfEhU1WQPJQgdPpstPrnKwuYmkR,10,115,34334
Ei2yVu7EAuH1YYrtazWKpfqG9AMYH2FJce9qTXiXADRi,10,114,34288
5bcTnZDqAjfxUKsgDHGXF1kSV1ArQrwYkxRg4b7TZDpg,9,114,34265
EakXJ2USnTibRbqt7MaYnoonN1Ze3j9o9nxE1tCLtA6Z,10,114,34221
4hFuXGVhZBeaTWAw2qxWB9NzKxrEvx5rFfq6bMyeHijW,10,116,34182
3UWa2EUTMcsPRSofRqxxWwwwtPbHFxv1Urg4oMisXwFu,10,115,34118
FTvjQWHTFgxwf8Jgjd92dV5Z2y5bX1aQTyzcYXZVi7Nw,10,115,34063
EhqYM73zaYze2MUqX7X5Yq8rTUdMnQ3GdGgeWkyE16Rz,10,115,34032
Fc17zNSLU4r9xYmYxCQcaYnhg5jTrahsJQKSyQtZMgRX,10,115,33971
9bf2NfzvHA549YZagFFQwDoSa1x9hvivAZWVT3XYN5C1,10,116,33898
6v78Cm9AfbPwfSrzHFYZgoqZrLfcFUhrDt12NfTATQw1,9,115,33810
6QkND3XP6HuPeKqkGfjXpYKK99py2W6z1oiGBGH2ovaL,10,116,33719
2EJhLcjzw75iiK1DvfRXAwtqScPtWnhuNhsavrCKE8Lr,10,116,33694
DSiKrQFdfjc4nEn4evo2hsJ6uyErJbhFHfJXYGh4NmrB,10,115,33626
DfvGo8wBuwaEKdYKJDN16KssqCyoMPZ6oumvWezCeEon,10,115,33582
3VLtwL2W97ZW3VNtBaGteSs7upKcrKsh5kmPcF9HTQ8H,10,114,33571
7ktj13rvEfVHyRo3Cdr9SaH8s38t3hFG4KRnUrUQGwwz,10,50,33569
BPpR5BYUQExVT8QGyw88qztPgYWVagJCsEQeSjEbDAjL,10,116,33562
43jzQXbrsVNRZ54m5V5NhPRhmq49r1Qfai5ZmtxWrMMZ,10,115,33534
3woXcfGqaz95VJZMrocK85B3mKKTgoajcLm8V6cpLV88,10,115,33493
3afJLusEAiPxkANDjhMWVKAqASLjcgkSMzHQNGeZTNwz,10,114,33492
4JMK8AH34Xk4jRcMHVSzpe8HziEExnjma6U74G9APU7b,10,114,33476
4aEkQZFAyhTTAPNxfYeXFmn1ZaaBwL4zpBw911ivsxYJ,10,115,33462
AWoRjSc6wE27k4vQqJ2uCcjdQQ2es7MiSNLuuCBk5RD4,10,114,33449
7CqZ227p7qbqKVGEFPXYnjAdSR1qP8ZMDY2awRyAm8Tz,10,114,33417
6JK7ShcZcStMwbY68hBiL6KtTyooZvLPFEef6brw9c82,10,115,33325
EjA5FBXbq7uAe3KUQw47ZwUaQtCFhBLnbDtKHpbL8yZQ,10,115,33130
2K336uM14inMZ84GqWfSoBG8hqKByA38BgMKUhA8tLYm,10,21,33087
HoxvrfzgP826cyqRfR1RFUU6mq958dn9f8QGUaMry746,9,113,33078
UWhmkdsNkRSp77XCriPCG8q9NDGSHoAcb8QjbXwYMuA,10,48,33011
6jnFHyzDA6wjYWr3PND6bQw3utu9mtHUEFZFQWkGXdhJ,10,115,32976
vefzQJHod5sPjzzjqV1oDgDki7u4LGW53qcBkwmBq5t,10,114,32952
71VpYntjL3weuES5ftqRdASnUaw9dBEHH8UaL9FF9jod,10,50,32940
oJ1vRMVAL1KEx7Wpk1wgRDBawUrvSRQCxCHwyTkYyia,10,50,32932
DFPFL8C6Ho2YDsjJAV6uJkxHwCM7rAy7t3Rf3G3GRhTZ,10,115,32885
Aa6HKiMEV9pLXGtx9z52mQmsKC1DjMwJGfDvS3bpkQCx,10,116,32835
6AoA9NuKraZVAUJLpCJmMatUhofzL51582QQXwQ46CKg,10,116,32790
Ev5BCj8HjeEKnTXRXrVxJrmQRQ39ijCTtFctazmETdTa,10,116,32739
DZXLDd6cJ2D6quqtpGhSViQEC7CwjgNe4UGHTBxcTcMR,10,113,32707
F25BrmTixWWuLr6ET715aqEXsomRpQeuiro4qQwFZRto,10,114,32673
2ZksGjYYR9Scc5vm3MViHHxCTDJ2JgwEUBDwM3UzhxvN,8,115,32646
GvJXh23ophhLRLzT3oKA47QaTpsaFiiw54qxu2LV2dtk,10,28,32634
D2tUHD4KitsvXgAmQmhtvMPDEUngEUADbKNXheaeyEr6,10,114,32589
5wHfsic8kovh8KEXEvUKTDq4ZkdYRuwe2L5ufRERGS4p,10,57,32538
9XCnzC1hbzUFEMmhx7ZHKRm6Dmr5MqY1NvHXybMeJQqp,10,86,32505
HDTqwHqUYKTEGqdYHyupW3VpHuqUbPUVLN7HKXySf9ZD,10,114,32489
5C5NR8Qe2N2ELQwiACUDzMijuyi8pXEqTT7gRBoaPeTT,10,115,32411
AjnBsunpaGcRJiU9tR9GmhQpQcGExcRnpwsbdWYYbVXs,10,76,32406
EUNqhBFnKrPGM5TdxnBU9xBcLGpdG1ngJpqbpWNvKtJc,10,115,32328
EcZKRmjNfEUsDPAS1GAkssQHtfnwJzFHVZwrRTP3Hxzm,10,115,32293
DUfUQuKC9q2WEcJrgES1S7rkLpGecJpmJKxcRbLLmWyD,10,20,32239
FrQoii4PsVPRfVF2DBghyZm62fQ7kw46yjSt5xzJ7mzT,10,114,32208
GmL2iXHBjmLUSoMtFG1YsHGYWC7Zx6z2G1xcRAUgurdz,10,115,32185
49sCBxVygFSNKnwqZxErX8qeiCGwANAciDszyebFRxLC,9,112,32097
6jPCuaQjf8Qaker9iK5FSnttJsZTiiYZpzrf8gyZVcFF,10,115,32090
5FsS2MwT6pbBxzEkFkUkVDJdQoWGJxAuJpnUiLxzAS7g,9,114,32083
BDq2TPZ5zwaTc7M2gR8JnPot11sj2mNFaZDExJydG3i,10,115,32053
BpJcLLtcmx9rQA5t9V8RovDBJLNFex2rpa4qpRixd5RV,9,114,31996
5CgDktXiBZ4iN2JfuvWZ9iaRFEZRwRGQo9nZUCJpNDFZ,10,113,31983
DPncZc6N9ghrnUsF6AuYJ7mNoL2cuTQ7UFxoG8DrY3Uw,10,48,31971
5E2EC2fpS7hwF1CmugnArFJdPwLt1U2S2JUUzRTEGeRT,10,69,31931
B5mybgg7giyzqZ591beMLFRgNNQYQJK9pYX8PrdTMegE,10,114,31901
Ee75yUf7zb5ortYTbJ3Y5nV6T1EThVcJjEaYue4xBxzb,10,114,31883
CapQQ5w6Lkqo6w7TntrBiQ34qwvb7V2Burep7pPZ9mJZ,10,77,31874
CXXzuYBdURR7znqUm37Cs84wo9rYB3qnmiR89LxbZpy5,10,113,31864
AkJXHAPzmkLUvnsBAjga1hmYSoypQvGaMc8ezxrGVq63,10,115,31842
98TczRf8zUQdnp8bkhczLqptKpWddiv64XtsvBohTcwz,10,115,31833
9mV1kNke8qws8DKNjFNfP31vwjorptnGAAdVkqaqi1w8,10,61,31801
5Z2CLr6mEgSqhuTqDpSMEYZEqe8iyRvvrHFMGcRu5svB,4,5,31800
QG3r8vvM277n51mj6LLEkZZmtkuvmbYPQiyCcfKsV3d,10,50,31768
C3ZaAXDxACBUanqDSsoJA3wwhBhfAkhUAisEXCozZaQd,10,24,31685
BWQRrag6W8ak8G71trrp8XTdbhJ337F5AJuSXbxcYomF,10,115,31681
5hZYYYjW29dedaZyMfwfmzDhtXjDq5VPndr5MvJdNNEu,10,116,31659
2yoExwF57DGMZGNfjpktRCwCEKjDw9GPcy3o9k4RWtd5,10,116,31636
FkmiadSDBSwYYbcLVg3Nra8ba33oEDsk9wqZ4zoT4NKw,10,115,31610
5NZiiwe6jZpWEqaRN8b46LdRfex7mLdBXSNm2xBQT2ZF,10,28,31601
uL8WdiJLzwueyHj2TXtCPYDUgN3Ar8uSrPp7WSGxvVh,10,116,31601
