"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10","total_vote_credits_last_10","criteria_value_super_miniority","criteria_value_commission","criteria_value_mev_commission","criteria_value_epoch_credits","criteria_met_super_minority","criteria_met_commission","criteria_met_mev_commission","criteria_met_epoch_credits"
"8tjRQLzor4dP4qd1e7pVDdQmsdwdVv4kSeCVEHwWEiQW",10,428,2,200,791105,68936344,"0,0,0,0,0,0,0,0,0,0","2,2,2,2,2,2,2,2,2,2","200,200,200,200,200,200,200,200,200,200","6887475,6894986,6884298,6895175,6888403,6897650,6903398,6900923,6892112,6891924","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"94qeNkhspb7DjuqNPcGUgVcnnsNuibGYuqNTvm9FnX9m",0,122,10,1000,771091,68931615,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6887465,6894994,6884263,6895122,6888133,6897629,6903364,6900728,6888032,6891885","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar",0,428,8,800,769532,68935686,"0,0,0,0,0,0,0,0,0,0","8,8,8,8,8,8,8,8,8,8","800,800,800,800,800,800,800,800,800,800","6887453,6894992,6884327,6895157,6888411,6897600,6903340,6900757,6891751,6891898","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"7opSZGmevWhRDyLt5Wu38FZFjUyredGmMki4DNmxDnjd",0,428,5,10000,757857,68910915,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6887309,6894705,6884293,6895158,6888328,6897554,6879202,6900733,6891766,6891867","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"Bkskrv38Kn7zJR5mvmbCDGn2M4Jyhzt2ZqwQXV6rYnXa",0,428,100,10000,756233,68933010,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6887177,6893854,6884264,6894991,6888257,6897497,6902856,6900750,6891444,6891920","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"DQ7D6ZRtKbBSxCcAunEkoTzQhCBKLPdzTjPRRnM6wo1f",0,428,7,10000,731009,68917793,"0,0,0,0,0,0,0,0,0,0","7,7,7,7,7,7,7,7,7,7","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6869917,6895003,6884302,6895112,6888425,6897466,6903143,6900742,6891752,6891931","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",10,427,0,0,717533,68988928,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6895362,6899637,6892237,6900030,6895225,6901630,6905457,6903947,6897550,6897853","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ",10,429,0,0,694801,68935387,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6887381,6894991,6884323,6895148,6888356,6897622,6903144,6900775,6892046,6891601","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"HMV14UAuULSwqmZhsKHzaVkYAd94iWpEeURgbUegfQLc",10,199,0,0,691525,68985050,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6895323,6899326,6892112,6899694,6895336,6901603,6905618,6903915,6894403,6897720","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",10,426,5,500,657493,68917067,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","500,500,500,500,500,500,500,500,500,500","6886809,6894605,6875109,6894859,6888034,6897579,6895982,6900464,6891853,6891773","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"C89gGyN6Q4N47bg5kZWGYVc3P1x3rYaHbpG3EjSLeEx3",10,118,3,300,650189,68936288,"0,0,0,0,0,0,0,0,0,0","3,3,3,3,3,3,3,3,3,3","300,300,300,300,300,300,300,300,300,300","6887524,6894976,6884331,6895187,6888412,6897509,6903401,6900918,6892132,6891898","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",0,430,6,800,647841,68800034,"0,0,0,0,0,0,0,0,0,0","6,6,6,6,6,6,6,6,6,6","800,800,800,800,800,800,800,800,800,800","6877923,6890655,6882462,6894305,6884860,6891565,6895484,6898071,6842446,6842263","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"8zHJtME22tiY3UsSHtDJXo2J8hUfwikBxXNbVqQzA92r",0,429,100,10000,640715,68903112,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6887259,6894936,6884222,6895109,6856586,6897432,6903307,6900695,6891697,6891869","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw",10,372,5,500,638787,68891275,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","500,500,500,500,500,500,500,500,500,500","6887083,6894705,6883495,6893647,6847775,6897607,6903296,6900751,6891994,6890922","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"SKRuTecmFDZHjs2DxRTJNEK7m7hunKGTWJiaZ3tMVVA",10,104,0,0,635334,68933632,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6886899,6894594,6884006,6895059,6888290,6897413,6903114,6900740,6891691,6891826","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"BbM5kJgrwEj3tYFfBPnjcARB54wDUHkXmLUTkazUmt2x",0,182,5,10000,622181,68988815,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6895334,6899749,6892232,6900056,6895231,6901643,6905374,6903805,6897842,6897549","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",10,429,5,800,617804,68872244,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","800,800,800,800,800,800,800,800,800,800","6871498,6885133,6879719,6892012,6886602,6894766,6899306,6898843,6876112,6888253","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4",10,430,0,0,615411,68990112,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6895325,6899717,6892219,6900086,6895492,6901693,6905778,6904011,6897878,6897913","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"7VGU4ZwR1e1AFekqbqv2gvjeg47e1PwMPm4BfLt6rxNk",10,430,5,1000,613186,68920864,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6886848,6894525,6882485,6895030,6888079,6895697,6901920,6900737,6890623,6884920","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"FiijvR2ibXEHaFqB127CxrL3vSj19K2Kx1jf2RbK4BWS",0,425,10,2000,611912,68932363,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","2000,2000,2000,2000,2000,2000,2000,2000,2000,2000","6887299,6894946,6883288,6895179,6887230,6897061,6902836,6900919,6891735,6891870","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo",0,427,8,800,608717,68911847,"0,0,0,0,0,0,0,0,0,0","8,8,8,8,8,8,8,8,8,8","800,800,800,800,800,800,800,800,800,800","6885552,6893065,6882283,6892276,6883750,6897086,6898772,6899081,6889807,6890175","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"XzMLju7T6BSSngmsPogeuryd6uswiimkPU87gB2chho",0,329,8,800,601386,68931151,"0,0,0,0,0,0,0,0,0,0","8,8,8,8,8,8,8,8,8,8","800,800,800,800,800,800,800,800,800,800","6887458,6895020,6883274,6895161,6887223,6897647,6901772,6900910,6890717,6891969","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"oPaLTmyvoUhW26QCMwLA5JNUeBYy72PDpFoXQF8SeX4",10,197,0,1000,589764,68934899,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6887525,6895016,6884289,6894963,6888318,6897467,6903328,6900709,6891714,6891570","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj",10,427,5,800,584161,68762829,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","800,800,800,800,800,800,800,800,800,800","6867846,6873695,6862947,6874200,6868641,6879036,6890698,6888385,6879305,6878076","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"6H9J5xtcqGwh2hd2GpBHfvrnDicWk8GtvpnypH7piktA",10,149,2,0,580876,68934355,"0,0,0,0,0,0,0,0,0,0","2,2,2,2,2,2,2,2,2,2","0,0,0,0,0,0,0,0,0,0","6887562,6894811,6884147,6895039,6888290,6897487,6903257,6900708,6891694,6891360","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"DqbRPQXbN8GDKWZkKiHnRjiSKPqE3rQaNgTPxdLGPDMK",10,142,0,0,577749,68924561,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6879602,6892839,6884274,6895112,6888285,6897340,6903340,6900182,6891677,6891910","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL",10,429,5,500,576234,68935079,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","500,500,500,500,500,500,500,500,500,500","6887236,6895021,6884265,6895106,6888310,6897564,6903323,6900696,6891718,6891840","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"DZViGjfD4um4GQaNEE1h8tmWtMpgCW6qcvPBuHCyLwRX",0,117,10,0,565334,68860779,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","0,0,0,0,0,0,0,0,0,0","6870672,6886921,6878358,6894634,6887625,6896929,6902442,6900473,6884853,6857872","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"GREEDkpTvpKzcGvBu9qd36yk6BfjTWPShB67gLWuixMv",10,323,0,0,564380,68932493,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6887206,6894902,6884263,6894998,6888328,6896448,6902745,6900723,6891809,6891071","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"2HQ5YHuw8cR1erRYZmemDmQVpfEMCjAvwU7V4fgdemJB",10,260,0,0,556958,68935163,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6887090,6894834,6884182,6895091,6888376,6897560,6903341,6900812,6892011,6891866","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"xBLpiTwufjcuFCjbk4aCmFy7HUY5D9xy8L1EX2rBwmC",0,225,7,800,556612,68906609,"0,0,0,0,0,0,0,0,0,0","7,7,7,7,7,7,7,7,7,7","800,800,800,800,800,800,800,800,800,800","6887352,6894958,6883300,6895051,6887658,6896036,6903308,6900730,6890161,6868055","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu",0,428,5,3000,527978,68856866,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","3000,3000,3000,3000,3000,3000,3000,3000,3000,3000","6887380,6894999,6805802,6895144,6888347,6897675,6903132,6900753,6891757,6891877","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"HCvnhbT3Sn5RsueDisWzzn5FkW8tAqoQK1dr7cvAVzin",0,273,7,700,525348,68923895,"0,0,0,0,0,0,0,0,0,0","7,7,7,7,7,7,7,7,7,7","700,700,700,700,700,700,700,700,700,700","6887475,6892527,6884319,6895142,6888321,6896505,6898247,6900940,6889994,6890425","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"EcLPNfLFgCkbcTuvdeQ85pnQMgAfBDqi2dkoNVPrSyr5",0,316,100,10000,524007,68887093,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6887251,6894962,6884229,6895161,6888373,6849432,6903341,6900720,6891726,6891898","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"mnvkHm47ZmRKoSWuQZAfXLRiDPiKCq8PWkMWrp1Wwqe",10,122,0,0,517079,68934823,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6887440,6894688,6884278,6895211,6888371,6897703,6902887,6900768,6891525,6891952","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z",10,428,0,0,510669,68987990,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6895096,6899501,6892112,6899941,6895311,6901609,6905543,6903751,6897395,6897731","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY",10,429,5,1000,495671,68886836,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6887336,6880673,6849882,6895142,6888316,6897655,6903145,6900757,6892050,6891880","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"8HR5rCobbFMDe5EbgKdJLNDWVCeGG79w837BUxtsCngs",0,428,6,-Infinity,495412,68858409,"0,0,0,0,0,0,0,0,0,0","6,6,6,6,6,6,6,6,6,6","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6887022,6894693,6884163,6895012,6888305,6897592,6903309,6900645,6816203,6891465","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"4CjWMmjGtRAZH6unY8EAzDYHWKUoPKqkZoFNrgxSGnyc",0,161,100,10000,488299,68934160,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6887389,6894174,6884271,6895120,6888384,6897267,6903373,6900898,6891730,6891554","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true"
"bkpkQKgJMQXqwZL5dRX9LMwnsz9zkZZqCtqWfnBcwDx",8,184,0,0,480545,67952709,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6656080,6508430,6487136,6899846,6895176,6901479,6905489,6903777,6897619,6897677","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,false,false,true,true,true,true,true,true,true"
"ANCVpxEySGWWLqqkVKw2xWYDE9UP4fmZWMCBr5t96jch",10,114,5,0,477505,68988243,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","0,0,0,0,0,0,0,0,0,0","6895226,6899606,6892142,6899744,6895171,6901423,6905587,6903763,6897815,6897766","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"gaToR246dheK1DGAMEqxMdBJZwU4qFyt7DzhSwAHFWF",10,146,4,400,469810,68934834,"0,0,0,0,0,0,0,0,0,0","4,4,4,4,4,4,4,4,4,4","400,400,400,400,400,400,400,400,400,400","6887183,6894897,6884157,6895123,6888320,6897639,6903043,6900666,6892002,6891804","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"46mwXQRqWwj8Jp4ZR2tL1Yr3Snm99xDfKUs5jz7hLmEK",10,309,1,100,456647,68909368,"0,0,0,0,0,0,0,0,0,0","1,1,1,1,1,1,1,1,1,1","100,100,100,100,100,100,100,100,100,100","6887399,6894837,6884262,6895126,6888321,6871673,6903197,6900896,6891751,6891906","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"EeitHdhXPu3pYMb5oPHvLjkaKQMUPzdNnxvrXc3EEHxj",10,41,4,400,453819,68935870,"0,0,0,0,0,0,0,0,0,0","4,4,4,4,4,4,4,4,4,4","400,400,400,400,400,400,400,400,400,400","6887416,6894853,6884223,6895159,6888289,6897613,6903398,6900899,6892062,6891958","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"DZVyygR326SerwzVivgqb8REnegEyU4teMkGQaBV6Bpw",0,108,10,1000,453307,68817999,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6887347,6894893,6767532,6895158,6888364,6897632,6903280,6900652,6891682,6891459","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"mrgn4t2JabSgvGnrCaHXMvz8ocr4F52scsxJnkQMQsQ",10,300,0,0,443577,68935085,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6887484,6894817,6884290,6895154,6888321,6897418,6903268,6900739,6891728,6891866","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"TXTXAmsarrYrTobiCzq2r9NBqfChqRE8wEfJNsYZZ6F",10,87,5,1000,441461,68935203,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6887306,6894806,6884163,6895080,6888302,6897310,6903386,6900921,6892056,6891873","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"6q1VNp8Vy2Go12vb8CwbjUqqj2SXr2JYftJRWs71sW23",10,186,5,1000,431523,68933367,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6887067,6894850,6883990,6895084,6887734,6897492,6903079,6900621,6891667,6891783","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU",10,430,0,0,428419,68906560,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6886687,6894504,6883572,6894467,6887986,6872170,6902812,6900627,6891915,6891820","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"7kqphS3JdqYsp4kGvLZAi4siKRZFiU4qBrKZfkGdht4N",10,38,5,500,423833,68934913,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","500,500,500,500,500,500,500,500,500,500","6887339,6895022,6883732,6894807,6888100,6897660,6903398,6900895,6892053,6891907","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"DierScgiTrz5AM7mddeJLHYNvafym3XhjjdM51AnKevU",10,252,5,500,418874,68985424,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","500,500,500,500,500,500,500,500,500,500","6895226,6899562,6889520,6899735,6895185,6901619,6905387,6903818,6897594,6897778","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"SLaYv7tCwetrFGbPCRnqpHswG5qqKino78EYpbGF7xY",10,231,5,0,416864,68910793,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","0,0,0,0,0,0,0,0,0,0","6887206,6871782,6884195,6895118,6888193,6897639,6903198,6900852,6892016,6890594","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",10,427,0,-Infinity,414420,68890892,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6887393,6894265,6884185,6895194,6888411,6854698,6902097,6900914,6891822,6891913","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",10,430,0,0,413506,68989693,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6895282,6899817,6892279,6900138,6895413,6901541,6905793,6903997,6897691,6897742","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"6x9uLhegx488uA3dPoq8DWHS488K4FsEqeeMXeW7kQPx",0,328,8,800,410400,68898366,"0,0,0,0,0,0,0,0,0,0","8,8,8,8,8,8,8,8,8,8","800,800,800,800,800,800,800,800,800,800","6887269,6894960,6884071,6895090,6888287,6870998,6903306,6900737,6881752,6891896","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
"anza1Vgz2kcN9Qo6ECvf43v8RxBzQ7UpvxFoxJtLmGz",10,150,0,0,402236,68856274,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6858442,6886107,6880529,6892947,6877236,6874153,6903106,6900717,6891719,6891318","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true"
