"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","avg_activated_stake_lamports_last_10"
m1DQYeKasviZEeSrUiShmUUU9P4US7Xiviz7CBtN8ws,10,116,43825
2VfUfvNVAXURsTdszmEXdekrZSpw7UGZ2it3CucLbJBN,10,113,43784
7cXLpbewuDLFSDPAjkLtMcHmUTXrgnqwoNDrxqi31aaz,10,116,43756
D1hKf26vz5huiGS82yvjfzsEFVAvuPD4gAsWvEowvZJe,10,114,43742
28zwG4dJX1QLWxhtC3QCf8Kn9evYgsw7gB69r3y863xA,10,116,43734
BPetqb1Fe29tfsMHWT7UCizThTfSTfN8kiRCfVLtzxmC,10,116,43733
2oLB9KMzsp1Ve7a8a4dj9NaZTSq93bJYXohi7bn5oAhM,10,115,43728
2LfQtCDoQhAdRmSWH3gwCv4ndLMdZdC98JXAGcnJw5qK,10,117,43587
Hrg6BMxtaYjMrErCT2uLeJN5CHiye2dQF8fuuz4U43Fi,10,116,43528
6u5QEPE5KSH55oYHDBch6Gp9WnZQ6wPofjkDs67uHHiP,10,117,43501
9oUb8HygFg2bNbJK3L2swoKQQo5qiQGuM7p4f1G4TngG,10,116,43459
6DnHYvu91XJFTvefqa6DEZXTaKyHxwZHTkFsQycivLW3,10,115,43346
BnFhWf4cGXxVRauhz9L4gWLUwgPCP8Xei9F5GuaK2NGw,10,116,43325
2RK5ovYSYeYAZ9SkPUP4dQP1QKNeBoDxaj9GAdb4MxNb,10,115,43305
nKSj3fXjki8ypHhSFP9sPBhePDYDqadG94xF7qXECxS,10,116,43250
rPx1CWoY8qgJQ9p6imEanZPutSnvTTutWn6vEke1XMe,10,117,43239
4UdgzppSJvEYZiNH5L17uer9Zu1L1GpX9PYwqA4FpVwF,10,116,43202
5Rp9PSPaKYHA7JbWmTyF7YaaXfWqfXjUdFpkb7REGRLz,10,116,43200
7Q4UNToMbAe7dJZ8KW585yBr8zv4cACoNnTjjHPhuMxq,10,115,43194
AyEDM9KrbQD4jtBQ2YnzuQ4uy99eZEJGyRz1aUAHfsT1,9,116,43153
D5NfybCMJ2HiWdnKdYRUkxvngfUzuSHEy5VCjq58wBYT,10,117,43117
9K2GrYucinufsmXrvDeKSbt7pLpq9MBSyX2KAKRsW2JY,10,116,43114
AXwWwtQrS1Z91LS3iG9WbZsRYLHP3d3xwtdxsk6msUZ2,10,111,42991
GoEo9WqZnyY4j3qYuiag2Qz5KHRnTubo3ibAr9weUo3G,10,116,42936
2TCRHrpsXqHet8M3yNCeZM4t71QQ2tQYVXdsPh4a7Yeo,10,117,42921
CRp7DPVvTuVTqjt7oUiQ2FjP2xTkRbMRKtrANeggqDSy,10,117,42920
CtXZsSP1hqZSe7qxS3YCMniz66Saf2wx52FPXSGonCoT,10,115,42877
EZF1djkq6BCjrYcJ8L4iQ5Lkz3ZVt2vBFZF2JyemfDiU,10,114,42874
GwtzScHW3DKUrHgvjoVGCBebxgdHFjERiskPS3UGKSCY,10,115,42841
3wDhnRBynC7Xpj7Aory2hQeZ499t16sMbDm8RfrHyzxv,10,116,42797
8HJpkdZD2Zkj4mxxwumPonPYRbBUwjzJw2oDEAryEJTx,10,115,42737
6VxGnwHV2ujzuVvDE8sGuAoXVK661d9iGumuUthCzG3s,10,116,42735
hsUu5qZoZwVgXiyuxsQCYsqGcA35wbF4b8gK4aXffLi,10,117,42723
ExyUmPAZkoUrg2gJ4pmdNQ9zzwzhorPMQqzfoYCdJtKF,10,115,42696
2M3QG5rma7vKGFU2Dfwv9LuTxQJPaisXXJRLaKXvZZAC,10,114,42679
3AJj8nXwrWbuGukjZvgqi6tAdqWeUEAaHXF2nPPU4P9G,10,114,42662
BtJJyfKpJLdLbA1j4UiqJ1SoUF8XKUFBh6gBsJ8BYr9Q,10,117,42648
5MMsg15tQwRQ4YZ9TMDuBgRUACWf6Xs8NpxMQW9tb2aR,10,116,42641
cHsoT8jrqtLB43K3y2sKtRRgEPr8BA59HqRjxXK1gR9,10,115,42620
2dTbZ8VpkT897dmJgXg8rHoaMaCi9Hm6K6GV3pv2QMcR,10,116,42584
DCdz28XfSCPoNGtimRFqtxXWmvqhGSx5QCDNbnZgM1aa,10,70,42578
5hoUDFoLvM4xakKb9RhMUnuMUn1t7wdukMEfZowxF5En,10,117,42502
HxRFR1rMjzbjoLpJywfzFU8ZZRN8nGdZtmNtuKB89s7s,10,117,42501
6fjMvnQwbQfaT154mDzyXmoK8NxbhdxSqe5ZjESr3PFD,10,117,42469
9bkD2iwNoeshzuNg2VJdVngSHmmXwMGMWaxADhvL3HVo,9,117,42337
6gaDAY9Qt5AsxpsL17ND7t5793XtFS3vxFixh7WKd5m1,10,115,42323
A1KtVPn15AJrtsVEUEeHMfjdXddEHWbPggAfKzSXXVLn,10,117,42314
3VuZx7V56TiB9WwhjWfe35yFDwsAFZSAjgpjWA1YQe8R,10,114,42302
4PVrmXjQxVwgQcEJoLxcwaVEE5hFX6LbRDfuR5frLF8Q,10,116,42284
DngkAKPZMRa15c9iNSV1Cv1bjiLdFVrjCaqcBXqSH2tT,10,116,42281
3iXdo5egF8aBncpPPZpKcidqtJy3mQEhzN3agkMHJzc1,10,116,42279
6LNskD7ErHHaV22f6YLvDH3oz6bKA2iveq9mQtoMwqbc,10,116,42263
8Ehr7so1Y1wmKyqGgnFRirkmoczZswhdkf1CCCSxSh2B,10,117,42255
BzL7ryjCWdG3A3MxXWN4FDq2tGvy3ywR8JeZkQFewUon,10,116,42254
HQKn1A5DueCBwJy2ggztdiScCcx9BCAwUPgEZ7JnC7Jg,10,117,42228
EZR1FgK4uhpH7PkpKeWkq1fmBm3EYtkCCyUZSjbJ6nb7,10,114,42224
99VDCfNQBK72KoS8Y4m25orGrmUuwebetLRaNrE2ci1z,10,113,42222
7VsNb2uwN9CuJLLGKFi5SZyuuR9sgCfqrsJw3VSCXTPE,10,114,42200
BjPsRvfQaW9GeStRrzMMpHQYVEMF3KyW35eoKikLiNY1,10,114,42165
BFjA3hSLfSYnCw9nDTqrXcLitE931bZStvhb6fp1BaUQ,10,116,42131
DTXpWYJ9UJDyUGU9ZoVNme3XpDQy437zZV39MB8W6rg8,10,117,42090
DUPz6x1M327geriBES59C6UR6y6dVdPxUXSkyVd2WdEa,10,114,42077
Cu5R5r7Dt5t5BYn6413PSfinFGa5xxZXa2YEw21HS5tx,10,116,42030
Gxp4UWss8o5HRHX96PSWG6FSPuV9555AP9mWy9HeMhkg,10,117,42013
G2X19pCULddcKaoCTWX5J5jJKJLF5PeDoZ6EdarxmLSj,10,116,42012
ChtsE59nGcDawbfV51pdq8kCyrtD3J1dxmmoch4msxau,10,115,41967
3MxWujZwyKQNcBSrE3gZRPXzAR8oG6YDqX3nzLyoJBhP,10,114,41943
4BRAPRocRhzTAXK1vWD6jLS7BHmycz3BUwv3aANgVjgi,10,115,41928
ArFScPRCAoEHP4TYiD7eKUA8ZWs5MBWFdf5QkHaNch7c,10,117,41911
oKH3cgXUvxtNTtbADytMLfsQbsCk7EQj77h4ydJHCxy,10,117,41905
2hTbZdynWunmAwXhXBtsDPyU1mazLzGUsoPa9YfnGQRD,10,116,41886
4z5cFGZGw7fizHRKfCUWEvbTFiDyYow1XaMM2eNx2RUn,10,116,41847
25oAVbNhzaNvmUEZE7SmZ9NMWuDcDoSqLB1f7i41BmqK,10,116,41837
8Afk6GTcUJZ7p4iua3pCMdRNZ7LHnBDQcoJwaYQ4vx2U,10,117,41819
79hoDbwvE6gG1a6Gyd4tmLq5f4uTnBw7murVmhMRaons,10,114,41818
CzHPGV5YrB8meYWihrWBZGgSDH88nuL3BeQMyghD6BbM,10,117,41797
4H6aWB7C9RKRG355MS7J9DgNtqWoHbG9ccozVkNSbpwZ,10,115,41759
DbJCPHtrTGbz5pTdzhrRLGmxkXJydGX3EFFqzM18Mu4p,9,116,41746
FjcfW4UfQfgf3z4HfujznSNosV75ahyw56X8K3ukCVGR,10,114,41688
EyE6p1meaTdjnUPdGYteB74rWdtpZswVqEGjkEVZaFqD,10,115,41676
E9VMk2zBerCxZrZR6DMSPAKbCC6qWUV1M9yDdzhSBg9r,10,116,41673
EDUGDCZ4VgNHLBHBhHYC8BuYr7FTVRaM6pH5T7eXGyup,10,116,41667
4XEqhAgKJeAaymZKrwHK64wsrf1peabde6yUGtLn9MU6,10,116,41661
855EKQvq76eMZ5tDdUehb7Rar6WhNzuM6TycUV69SXtd,10,116,41660
9v3ERP2RJqeicr2YFQzUzamdNALoPgzXeZtiGWWAtCek,10,114,41651
2ut9AY2Kg6dVxJx2DL8zGmURJkTN4hFzauAefkAzztmg,10,116,41636
7gnc3fjsQM5ED6UDS4cGBSjJcCAg2SNJYUUpT6Rk85nc,10,115,41628
6oVzHPQZdZKP76u5RBtLGMnvb6p3WFi9bLn4hjVop4T5,10,117,41618
cYRyyxXFCuePjab7pBRe2epJRXGvQ5Ufu4FjyhNNZ7G,10,116,41590
CR1dD2Fj4JQDaxpufQ8QYCzVk6yUWCNKJYLMr9inYk7W,10,116,41586
FUxHi6ufrnQXrdugB8mXuyDm9xRCXTHhXGb2J9ScRTad,10,116,41555
4cGWJhcJPgiCn5rJ2BQaxcWLQg5enuJ4eRyBU958qASd,10,115,41540
J2tNVvzDc56nM8FAYw3GH9n3vdkMaNFeovxxJsdG7syL,10,115,41524
HC34twDjb9CNjGsbNd8YKhrfNiiNooieYCXaewCu6XjW,10,117,41476
4tfEaQ6vCihhiV36JUBmGo5EdTHSQrfvmzg6EyTUgFPG,10,116,41461
2S7HQCzk2gjtVU3w5PAL7ZYWpdHGVaBSvMaazye6Je2X,10,117,41456
7N3Zwn3s3kQ6mthiP9VWsZe49A1eazBzdibhmAWp5hqq,10,117,41446
Bs36W7vW8RJmBL42HU1xjZxhFBJ26FJJtbkabiHLVcWu,9,116,41414
Hf3RJCr7BuHge5ioac8583teHorWQ7tnmBPQN94JXMBs,10,116,41408
6LH26LZ3NJoJ8NaNZxvcNM95j6aaPKuPpdPEJKLSCUm,10,113,41374
A6JpDtHw9KBwrbEP1gnPRkYcen7gTvhHduuGLGa535pd,10,116,41361
BXFGFJDaWptwHRvegzqszRGKChr7c6N2ZvpqFzXDnRUW,10,113,41359
4PYvzb37R35m5vdw3y9JuabtrYqzFQ5k8Sv3tc3VaDSW,10,117,41345
4x1mjXp5ZQfcBp6mtBTLeFjGc8gBQ2QgY7tGDrJgMw7H,10,115,41297
BWHGqTwLtLoV8Ke2s4AdirsPW1tRGG9sFfnbCQBJTT88,10,116,41280
41w27zgUtUV9U2G8Li8gDxA7frmAd7KMihh8fXruR1fN,10,115,41227
FaGoyLmrymUzxQKt6PDbiQVGy9Dvr1dCDT2HZwZXbmTq,10,116,41193
EFWvbwUNTkxonQD28TtsscYDEztJMnptZgJiFNT3EZTJ,10,114,41184
88Nf1rDFwMyufV6rrq3wgd8up2LfKLeFo8azJ8W6AmxL,10,116,41175
BVZ6PMmYjfKoVVB9wTadyCXZE3HUfTGJENmjLDcRV612,10,117,41173
FyGMgvuSj5C5iK5ie1mCNvDY3fke198dningVhzJBnD4,10,116,41167
FrjS5twRN7usKsEUNSq1vRKwFZvVEH3MxDdo3Xy4iMw4,10,116,41157
BU41F1Sxw85W22Bmjjk2LhBnk1M1saYTqCvYUJWQc47X,10,117,41141
6ykMxoWhNtG4h5KShs1BYS8SbLieQjJbdgJypHC2gzMm,10,115,41139
DJaNkMp5kSSEBs3zn7FTMYh9Ey9gGDcyGzQPvDwuJpeR,10,116,41132
FZBQnp5VjeWWG72m6UzF2Rw4qRadWS5RvnDyJQc4bSXu,10,115,41128
9XEMiUBFJYV6bVF8SfxY1FZJfydMjYBFMgoxjtDkTMR3,10,115,41125
91QdMMPVmJWMpZxQpnz3JF998Lfy9ya6DeoPByzD2j1q,10,116,41096
HKmRrPdLQUoABdnhzP3n4NszD1FdoErNi5HxrQJK81si,10,116,41081
CxfMvTKcndsRJHY94qLorBdzxVejumE8GJ8ZmEEH7Zb6,10,117,41078
AdczzA1x4BLAugVQuUMU57uVM1cSsvc5uchg9xp8dATa,10,117,41070
GYCAMB1WVAZAh8uMMh6DFjoipPegRQRTLbho8KqTamj9,10,115,41039
5SM73sJifyqiJKKMmgobaESM8Moza4nvb5oBkiSLsybH,10,115,41018
FAh2W3CGpjQJHaXCYkTxXchDbvxM7hk8nf3RxuXg9SFm,10,115,41005
8kHZE3ViohYtGxXua5AKkTYWfNZ7TRHBtmfUJKbmLyaq,10,115,41001
JC1MTbEkAgLoSneW1E9cFQyxSpzeD63TZ5JGNHdWZXLA,10,114,40999
9xMfxGRTjwLS4woSahU9k66cP5nXgp5sWiLd48CztLM2,10,114,40988
2T1w1AknEiueKZJAcdnDipCfjHULi5YXcUcQ8XqWE5DP,10,117,40985
ESM4G8aFxvjHRt4GsWAKjp85AXz7zTrjwFJ2rTLcDaZK,10,117,40983
HRKsWXCWJ5yUivADjjnfcbXXa9joCFSFtc3G7HcSqAmY,10,116,40982
224jyR68ypGtDCwTqDgFLehJLt6S6osV9YQhoJs8N34t,10,114,40967
FrHJEyd7Vs7gxkfE2wMCGNCrT7gHeQxU6sFrbU5vdgid,10,115,40956
9Sa12ceZAtKaeaK7RysqiYvZLeR7KsK3oHpvUym4WS89,10,116,40928
7vR7VjUk3xS6cKu1WorDW6sWhZzPRPfvTybrah8eiFgu,10,115,40924
4q9ahGqZGqrT6FLEWS3CSRNF1jgXTP3wWSSjjrrby1QD,10,115,40922
HiYCa4gNjHKF6dNLzxT49kaRVHgTjbX1czwVnRSnZbxU,10,117,40908
5jqnUBhsuzyu3pdDBoicQ3xH53hH22qovxfAvbp62dpS,10,115,40908
9A1utgWxPp45o1svS5bBfD8uJpn5td1224bP7LK34H1G,10,117,40905
2TjPrevtL149JVRzAbQGwNgFAQEapX1QMTS6e4rYm82A,10,117,40899
6V64H7NECXmmzVhJsXj8j1xmuGXCp85YfXDQiByYoxYL,10,114,40875
CvCA2zhVNJHBMvt5KbuZq4rpDCkzaojNhxdDirBjDqJP,10,116,40868
3k5TUcmhePc8z5J2BaJaN4FS3ATQ2E3H5U5MQABFq8kD,10,117,40862
BGvtoAZWBkHfAJcFN7KzhwvkZrMUHvooQHnTvzSToJW2,10,116,40835
9grVLmCNKadmDkAJSh3VxvqtspotKE2prXu3U3WSKYrD,10,116,40813
FSrVzyJv69oDhWcJJ2xe4YM7xLtkNgYcC1pWTBoQTRKY,10,116,40731
2wBUvS1Z2RR4bE8EtpJ9qBtNkUgRGoumPHhLXgUWCada,10,116,40703
GzKvhfza1LzznC5B54gisyKBjxMzAPGkRFcNQDBL3xt,10,115,40697
FFGVvsaeJDehy4akGF8GYbJXNr3uqytADNctjTnUSS34,10,116,40697
6NpyiYZXthYw6ZBGJewMx5MnyKBwZQSwxsme6tXCbq86,10,116,40679
3aFJ8eN42SC6zPryfFHAKJg4ma5VfbzXy8q36npYL3he,10,116,40667
GsPB7ixmM49nvk4ZY4XsCi6a9KbVGM9xkjUs7JNU7eaY,10,116,40654
4s1ppqg9TfMW2KaSdQGpuvStgeccQMy5LGon17AHYj7H,10,116,40631
26nhCTnopwTA3QZP51p71gRuwXGppbTDRSNpr87K9vfP,10,117,40597
EWwinTyuLR36TLgTufVVL3AWZyM4eumQyX82c42Mrott,10,116,40597
HFn3amQkfUXBY12WCxGqkuYGLzG4eyCdLrbsPV16FAyB,10,114,40594
E5XcfstWnKguqnDJcXebvGrj6TqGuTdwdz7KoYFj3r8Z,10,115,40591
HHwVQQux3hAv6emZq6AnhPTmFwgGCqYyWddZNj7m4ACf,10,117,40580
AjFHkXXTM2VEizLYFeeJBTUdHcpUs2FdqaEUDegs19ae,10,113,40564
Cd1HzqfxGA76kfUyExYkb9PR5bNAKcpfyNDMtAMyPSwU,10,116,40553
Dnm954Ckt1RhR5BdYkTDBxeAp9efk1QX85kgZFXJmBJ,10,116,40551
F9zVH46ym2dag6rEoGTFLafnVBzGEe6RAcQxAB3WdKXH,10,115,40515
7YNPW7PNXjcWAgeeAHZx8FvpnfAhygL9eAZ58UxVb7te,10,116,40513
AePuz7srp4oydQnCDQ1wRSMNDt6PXg8Gx3d8oU2U3EAC,10,114,40511
BVQpjf4H4KC8NJuJHDniGfr6ByHsEqF2DGM49paT8VU7,10,114,40502
GhCLuSayWHygPRFSvzmfuLu6ahgpXyLQm4pGJ4R4nkvN,10,117,40494
AD92os7oneAaW2xcuVkoBqvd8DJWk36DQ72bsQJSFyWa,10,115,40464
J6853Rgy8Zvt1gmCeGjrAQHRe3zeWZcLfJNVgwsNks8C,10,116,40433
3ds7abDWh92U7J4k4izwD9zas7GHVHGJ4ToAnQTmw52e,10,116,40426
Dyx5uYGXqXXdvd4XA8KAhh3wnzAsbiLxaHPswGxc9ph6,10,116,40394
DN7tdb1hURytNZufzR2Y9CKLvYJ7ffonMsK66HmYTJ61,10,116,40373
89Ggevnmh4dxaL2MMzbn6adZ43p7JxoPCKv4pcoc6JKK,10,115,40371
iznj74iddVM75jFi1o6h3qNwYU58K69hYkEJsTa1QxQ,10,116,40361
EL71SKovvrFBusJje8iJJDM9BcXzsjmqnhFPwNczKyqd,10,113,40354
EaPGnkVBGaaaBPeivUpPRPtt64qyxDjX4s4ips7C9RYX,10,116,40328
GsQCC4QWYpYigxfQ3MMKWQko7QvSatGcyd7LiHjgiHbH,10,116,40322
3n3k9RhJHZEJmAvGBxk2Femtm1oAYTNrTCH9PWHHbZ8Q,10,114,40319
GKN29u3QokzV8UrzaZospUMdzMRLmwCgm5V7DgeTfkUs,10,115,40290
GwbUtfFo2jnaPdFk8Bniy5S45EXS4TKkujHvaMwbJw3U,10,116,40288
9GqopHMaYxvDAm3s2YQdQBW78QbHyPnubVkAhK8KZgSJ,10,117,40285
CLD1MysMq5xDNC52SHoNmN9ofE8W5LzydFoYgEC3G1jK,10,116,40279
JPsfPbHYfntWVnxHnmzc5PQPYFnR4pCcEPvJizc9yyM,10,116,40278
RGEHJHifCr7ta1j91shGrBbaW7vvysM4zg7p8EsvjAE,10,115,40254
5sWut9qgLEbmaFhu2BBYBAgp6iTGpJzt41kRhepm6EZg,10,117,40240
5VVqLmWjH7a6WWTqa8CvurJEmH85VTtjupDQ6EpwhoLP,10,116,40226
yxUXNVyEvMoUJdQK4nPxEvTBhqAFAeGdkm3gq2uwKJJ,10,115,40206
AYd2S5YkGgbVyfFB9JMErssiSvDzGLnmKvtEkoDZ6WJZ,10,116,40181
EtmWpR1z3sxng1FVEFS3VpoZMqtvskWC1jtt8H3hfyTE,10,116,40178
Fvmk8DxVtioyLwxa3LKMi251vKxBXPduaxYbpycBCfMT,10,117,40152
Aj81MvaX2vP94dnpJ2oPhwMZ4k9vWL5XYqqktfiqGVXV,10,116,40135
9n5DAB3n9KuEZhdRzakteatJLrtTNov7aZKwuveQxrHQ,10,116,40135
HVrUzGiErBejdJ6NT9Mav36YheunvCWa5zmXQLXkYM5d,10,114,40128
CsKjuDJXG2CyZnkcsk9HK7DzMMyT4a2FbggrqtQEmj5F,10,117,40128
Exzsrt5q4DsERPY6b81f765Qf3Xg5c5zz7q79MMuui3b,10,115,40119
4mDQZ4BTLyE1HBeM84dMJUV5AcFfEq9P8jpEUK7Desqg,10,117,40106
59CLh2P8LPC22WDZV7hgCiLg1qnGB6dkwNTF9NwzbfLh,10,115,40095
2xVLvjiEWRS7HFPSaAGN8hJbbanGGcEq7Kpv6HAk951S,10,117,40090
8A3zWHeX5tduLFxWMtUaDwzNLxuD1ADCrhALdix9ZChX,10,117,40089
C169vamYjpcmutfB5eyu5ueyLxPNq4PLqvNbUrY1HxTX,10,117,40082
5fUL5tY9ZHDFNjKsSmGUjHnpZuRCLDhTW7QR6XvGFiv7,10,115,40076
Gfd8nbs5oRMhy1Q7sGExWoDXjKq1EHEZurv8T2iMXpDi,10,115,40058
6eKMjZYxssgRFntn85anx6AeAJq78hz9QEUKpfz7EzAp,10,116,40044
3BC2B7gpiEYZVipYmNdPpT3QjBa7yXxwTwh3RNxB7xt3,9,116,40009
DuPyVzcS4sS8xqza6UY6ztaNU6eKLpzQUEU21aC7ezuN,10,116,40000
3GaibSE2nQZ6Vb1xaBkco6i8zkSFDu1V89RTeD4fCYcx,10,115,39987
C7FHyFPVV2fWEcw8GAZLiqMmu8coSwZCPXQtMNYwJcgB,10,115,39967
sE6Q676mQwNVRHr6ZkTeHbEmzUDZ2AJVGtM2ZAZ8Tbb,10,115,39959
DsH66fsAiGrVGmFjskUf7jc7DhGF8pSNu6fnPHx6yq2y,10,116,39958
28VYpkdcAeuJXZAnu6D41rcPqaL78B8kA4x3ynHADTJo,10,114,39926
6maK3DRm1rgn7xvWhWbg8n6xMuyUF6YHDwPqpcM6kGmB,10,116,39917
6EZQnFxdpau2eHy6eCeCvncTUJqnM3DMTHyxxY2eEYkd,10,115,39904
CuiN4CsrbuQ6edarGyDtfoaSfpkaCF8z4xiaxWcwN8YQ,10,117,39892
5JHseyRUL3om25ds9xd4ahuxkXLR6kbWjPxHqyhwcmi9,10,115,39875
91FZa9BPGa1uMjZzDm4dq33X1qo5mrJhxVWwthJZEZrU,10,115,39867
BhkDNgs2MdGvA4hXzWWTaZstTJhyZeiqLzuhmtc7K4hd,10,115,39866
8yEzBX3dDyQiFSwFPHfK58nbm7QvEicR92PysYz58mSc,10,116,39839
Aq1nuoZaKotfPCmp6qbMF3WQocrs5CkHjtmH6ebD4KEd,10,115,39813
CffRmgE2rotfwdtCERGWbUfb1KBCugEa4W7bUEBuZhBc,10,116,39772
9tqn89GCUhLXXzALVNJc7vWx2RnNCPN7KqTGpnjdr7KP,10,116,39755
6r7aBhkzhY959fM5tdS5iocRjc44i94yhWRAGMawS611,10,116,39741
9pHCoXRoptBRg9yJNtD9PUR2jqBHX1Uo5Fk7t5vopLv9,10,117,39741
9XHjFyfvV9Pe5jQDKu1fQGfPJ2Xoz5L4sY7AM79Tfpof,10,115,39739
DocEFFXHdkQXjdnUbvqh6HTD2jShndKd5mKCiKjk3E59,10,116,39719
552bgDksK5ad3H5DtNDuBCkiVKsWsubjGDBKDU1jRsZB,10,116,39718
JEAoB8SfEghaNQFsZpBfjVmgnNtUy29PfLCPcXjyAp6i,10,116,39692
5Aty9isnA63UdgSucL7hdNNL1F641Wtq38hzH2EfDorS,10,116,39692
BLwYpVDRjY3rMzhuc54ZGkyrL7EE5vh46qfghn2XG7Y9,10,116,39689
4fxZpd2eyo8prQTsednvm26K5VMaRRvF3JP6orRHVvaa,10,115,39667
Dym932fqrL2Khim2jAD3C6gEaEVhUKyUZMPkTJ4ENZLY,10,116,39657
2REGoHKeJN3dpe9qLKEjeg13SyvcGjekDcDr2fG5dqTf,10,116,39656
CJ5p6G5eg5xWJWHwNDozU2PFNEMLdS5AzQGSvGZmpfAp,10,116,39648
2iGNEukCqVAV4EfvZyhU8FMjsKajPZbscPPCrqsMyHXA,10,115,39644
2X1h6KzrLPi9u3Yo6QH45tHPh1YJjyqFNTJxoc26CQzF,10,116,39639
6rBx47otJac7f2Xftj6yhbh8ivpZUz9NNhQaZ5hpQxgK,10,117,39636
5ZQxM91Pz6cZkEv2SSw74HejctqWW8gtvMXh2TFtPNUP,10,116,39628
7qciqjoZXVCao79jPn1oYNG1VNkHNCvbE2eYBhqiNg1q,10,115,39627
9odtdWUaruL7vTtZmKZcN4RkYcRp8bibVhrDmYYuGQhU,10,116,39614
36CSruHaEuzQ5mbgXrTThXb3WuFwLPTzUHXvTcBfdPQC,10,117,39601
HnbwiE6PMxuCWKnFyEoentgvrxEMrteDAB2M4AZHRrGt,10,113,39582
Cawni55pe9MUFMf4JV3JHW5hwebPLiEmr1F8uqAvmSFg,10,116,39560
9WnEwF3PktHnL21GrdYLS6XZzRqs8orEnuM2G1DVq8xh,10,44,39526
HUPWVugQx5DVMDgSxhYLgc4Cfs9JNqYd37FoERsndtUj,9,116,39510
3Wb1uFVS5rTBdjfjDE8SzG97C6F1EqbYTvs9iraiQ8yY,10,116,39481
BqcVZV1TViEyqYCa9hPJHzB6KeuGJ2CCJcZczXmYe8xa,10,116,39478
Bf8vRAVmGdPMS5sVtLS9744cKg57rv9EJbqRBsSBpMbP,10,117,39469
GjSL2UsxGwXKxEdKPBNRMcGBhNmniUhd8HVBoUPfEA47,10,116,39444
GVXurTM83watDFw1Far3yL9pxPhUf9EKchBYFWHvvAXa,10,116,39426
5Y2fuDifModm9Sjy9x1s5NLiCm7gLfoBdzuVSf19qoRj,10,116,39416
FZhHg2TFNWnbJKBx1RF4CfqE8VpvYR5c4R1gsov9ELRZ,10,114,39393
HZcuGmkRUZTaJKrs3ZYQgFz1whMzQ7CGTErSWYMV949a,10,116,39382
EGHUJUAY8uwZFbuFNrmH2ndpyKaWL2cbtZka6onXygp8,10,116,39376
9Agy26kvcyjnPKuvJvjrxrikBQtKLKrLn4F5VWnYXtgS,10,116,39348
HBvFLedxD2Rh6YfKSjQzgQVXFC4F5bkagvRPPTUTMoSX,10,117,39320
8KaNWKF2tPSmPq62sKTgFrEKDyLhsuRnHiTHzDchrgkm,10,116,39285
Hgd8VAB1YvWtsTNwKFGQ3KBwxjATYCjCefvtirL3whU2,10,116,39280
cmKamZKu3VSEGtKHw414AnNQ1kV22rJU3zxpAgVv2yX,10,115,39280
7E9B88YWWyXmjTZiqTXkDcSLwopcKtNruZvcNSVyqZs,10,116,39221
2cjeu5HH7ZwRYzQ5JFZ4TLMSxAJKVnwkJbXH3sbv8hem,10,117,39218
4aYeFpWw58GWNC32pM57fnV9qxAGUMCz8qCpMZZdMbqw,10,25,39213
6v3QFkdqR4sWmnbBPWFamCHena4zrCNzxHq7QrbJsTB3,10,116,39195
9QSBj9AcBkKHVhSbWjdFXaMyMArBVc1iTWssLoZpZPwJ,9,115,39172
5MbJi4dAbJForX7bwdXMSKv5qoj27yVozZ2wFXxiT26u,10,115,39165
Gc7agy4ZvutJ19XwgimrBc5YoL2R1L1i4VKKdNdXGLpu,10,115,39164
5McqHyiQeYgdgECAk1koLhqm6GRKay1EUX9q6pX8ekhk,10,116,39144
6reECXvgvhydeLoDbZnaYUwUaSdgCnVLpscMCSXQwCtj,10,115,39118
8iuxHJhMxeATeZ4yy3A11K1oGS8nPLceDZZD4ZrBqTrb,10,117,39100
CgpVFqNifWqqVS5BHLHpJd7yMWrKBbD1seWcwc5Zv8T6,10,116,39087
2VHx2ufkVYhHe95Ed3shp2E3cX4MYRF4a99dzGzauDAk,10,115,39038
AA6ema4go2SLVzGi1oxjrkd57PKkaqPFRFCsdiLXbbbv,10,116,39029
47NSd5xRYtddSE3EZ3d1rRWwFuKyGM5wtbv8svGfJCJR,10,116,39014
ADTubEADDF3RB2jzpGmC2rKvXjACYG4V3tZmbvfh3gYx,10,116,38948
BCAo6iykNFJAjP82shAv7pwmdpe12qAMuX8mmyLFwXtv,10,115,38946
BDF1GpFjj3Luy1Zho3KctaY4TUgmYw52985uMdfBoMyA,10,116,38939
AnJSTsaZtNhxqwvFc7fX2zuop9qTWVXe5pnyVT1yWmeu,10,116,38934
HS9zFGtdQ24LjTtQETarTwU5YLtp5fu3v6HJ8Fpxk4Yi,10,115,38917
7MmSkz58my4nSspYu9ZHdBwu2DPMVe1YzPztXZUwWEdJ,10,114,38903
6vrydwdRLEKHNUHWfidXMx8xXQoEdh1w68RJnqMyTNjW,10,116,38898
G2XAJXc1pgwg1Ac1HMNghfrUcxjNSVhtothohMMoLzeQ,10,117,38882
Cn8EMze9hcNyWks4v3KrUv9sKmg8JrJsLcYvEoVTRF6B,10,115,38838
G1XfKruFgnjeW782xYMhv11iGhZkEWNPKj9JQmwJPCX8,10,114,38827
2ZVwJQjQKG5CpfjQkXsCic3jWU8poq4ifYThWoDD7pg8,10,115,38805
